period_month,ug_name,uol1_name,uol2_name,servicel1_id,servicel1_name,Nº fichas RFO,Nº SN2 con ficha RFO con status OK,Nº SN2 con dependencias Consumer,Nº SN2 del tipo Aplicación no Hijo,Número de features “deployed” válidas,Número de features “deployed”,Valor de cumplimiento de objetivos en Op Model,Servicios N2 con medición en el modelo objetivo del Op Model,Vulnerab. de alto riesgo por cada mil líneas de códgio,Vulnerab. de alto riesgo por cada mil líneas de códgio mes anterior,Variación de la evolución de vulnerabilidades,Nº  de vulnerabilidades “high”,Nº de Lineas de código ,Nº de vulnerabilidades “high” en el mes anterior,Líneas de código en el mes anterior,Fichas RFO con status OK,SN2 con Dependencias asignadas,Calidad de Features,Cumpliminto objetivo adopción del Op. Model, Evolución de vulnerabilidades,Peso - Fichas RFO con status OK,Peso - SN2 con Dependencias asignadas, Peso - Calidad de Features,Peso - Cumpliminto objetivo adopción del Op. Model,Peso -  Evolución de vulnerabilidades,Distribución pesos si no aplica indicador,% Adopción total,Está certificado? (>= 70%),Nivel de Certificación
ago 25,CIB,DATA ENGINEERING,FINANCE DATA,7549,DATAWAREHOUSE & DATAMARTS,2,2,2,2,4,4,"2,0",2,"0,0086","0,0000","0,0000",18,2.095.921,0,2.095.921,"100,00%","100,00%","100,00%","100,00%","0,00%","0,1300","0,1300","0,2000","0,2700","0,0000","1,0000",73%,1,Level 1
ago 25,CIB,DATA ENGINEERING,FINANCE DATA,7967,FINANCE ANALYTICS,1,0,0,1,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"0,00%","0,00%",-,-,-,"0,0000","0,0000",-,-,-,"0,2600",0%,0,Not certified
ago 25,CIB,DATA ENGINEERING,RISK DATA,7551,GM RISK DATA,1,1,1,1,17,17,"0,0",1,"0,4258","0,4258","0,0000",322,756.261,322,756.261,"100,00%","100,00%","100,00%","0,00%","0,00%","0,1300","0,1300","0,2000","0,0000","0,0000","1,0000",46%,0,Not certified
ago 25,CIB,DATA ENGINEERING,RISK DATA,7552,GMRU ANALYTICS,1,1,1,1,15,15,"1,0",1,"0,0000","0,0000","0,0000",0,191.185,0,191.185,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
ago 25,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7554,COMMERCIAL MANAGEMENT - CRM,2,2,1,1,7,7,"0,0",1,"0,0279","0,0322","-13,4179",46,1.650.704,50,1.553.493,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
ago 25,CIB,DATA ENGINEERING,UNDERWRITING & COMMERCIAL PROCESS,7556,UNDERWRITING SERVICE,5,4,3,5,5,5,"2,0",4,"0,0000","0,0000","0,0000",0,1.716.433,0,1.715.674,"80,00%","60,00%","100,00%","50,00%","100,00%","0,1040","0,0780","0,2000","0,1350","0,2700","1,0000",79%,1,Level 1
ago 25,CIB,SW DELIVERY,ACCOUNTING & CORE BANKING,378,ACCOUNTING,4,4,4,4,6,6,"1,0",2,"0,0000","0,0000","0,0000",0,1.134.484,0,1.134.484,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
ago 25,CIB,SW DELIVERY,ACCOUNTING & CORE BANKING,5117,CORE BANKING,3,3,3,3,23,24,"0,0",1,"2,0382","2,0382","0,0000",301,147.680,301,147.680,"100,00%","100,00%","95,83%","0,00%","0,00%","0,1300","0,1300","0,1917","0,0000","0,0000","1,0000",45%,0,Not certified
ago 25,CIB,SW DELIVERY,DIGITAL ASSETS,6576,DIGITAL ASSETS,1,1,1,1,0,1,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","0,00%","100,00%",-,"0,1300","0,1300","0,0000","0,2700",-,"0,7300",73%,1,Level 1
ago 25,CIB,SW DELIVERY,EQUITIES,7566,DIGITAL DERIVATIVES: X-ASSET NOTES,12,11,10,10,12,12,"4,0",8,"0,1997","0,1989","0,4440",1.879,9.407.423,1.882,9.464.276,"91,67%","100,00%","100,00%","50,00%","25,00%","0,1192","0,1300","0,2000","0,1350","0,0675","1,0000",65%,0,Not certified
ago 25,CIB,SW DELIVERY,EQUITIES,7567,CASH EQUITY & MMOO,9,8,5,5,6,8,"6,0",8,"0,0000","0,0000","0,0000",0,543.305,0,543.305,"88,89%","100,00%","75,00%","75,00%","100,00%","0,1156","0,1300","0,1500","0,2025","0,2700","1,0000",87%,1,Level 2
ago 25,CIB,SW DELIVERY,EQUITIES,7568,QIS EQUITY FINANCE & CROSS,9,7,5,5,35,35,"7,0",8,"0,7157","0,7157","0,0000",1.102,1.539.726,1.102,1.539.726,"77,78%","100,00%","100,00%","87,50%","0,00%","0,1011","0,1300","0,2000","0,2363","0,0000","1,0000",67%,0,Not certified
ago 25,CIB,SW DELIVERY,FIXED INCOME,7578,FI BOOKING & PORTFOLIO MANAGEMENT,1,1,1,1,7,7,"0,0",1,"0,0032","0,0032","0,0000",1,314.039,1,314.039,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
ago 25,CIB,SW DELIVERY,FIXED INCOME,7579,FI PREDEAL & EXECUTION,7,7,5,6,19,21,"2,0",5,"0,0000","0,0000","0,0000",0,2.285.115,0,2.284.399,"100,00%","83,33%","90,48%","40,00%","100,00%","0,1300","0,1083","0,1810","0,1080","0,2700","1,0000",80%,1,Level 1
ago 25,CIB,SW DELIVERY,FIXED INCOME,7580,FI POSTDEAL & REPORTING,5,5,4,4,8,8,"3,0",3,"0,0142","0,0142","0,0000",12,846.981,12,846.981,"100,00%","100,00%","100,00%","100,00%","50,00%","0,1300","0,1300","0,2000","0,2700","0,1350","1,0000",87%,1,Level 2
ago 25,CIB,SW DELIVERY,FOREIGN EXCHANGE,7572,PRICE DISTRIBUTION AND ORDER MANAGEMENT,3,3,0,0,0,0,"1,0",2,"0,0000","0,0000","0,0000",0,255.093,0,255.093,"100,00%",-,-,"50,00%","100,00%","0,1300",-,-,"0,1350","0,2700","0,6700",80%,1,Level 1
ago 25,CIB,SW DELIVERY,FOREIGN EXCHANGE,7573,BOOKING & SETTLEMENT,13,10,7,11,18,25,"2,0",5,"0,0011","0,0011","-0,0058",2,1.766.564,2,1.766.462,"76,92%","63,64%","72,00%","40,00%","100,00%","0,1000","0,0827","0,1440","0,1080","0,2700","1,0000",70%,1,Level 1
ago 25,CIB,SW DELIVERY,FOREIGN EXCHANGE,7574,PRICE CONSTRUCTION ACCEPTANCE ARM & SOR,4,2,1,2,1,2,"2,0",3,"0,0000","0,0000","0,0000",0,70,0,70,"50,00%","50,00%","50,00%","66,67%","100,00%","0,0650","0,0650","0,1000","0,1800","0,2700","1,0000",68%,0,Not certified
ago 25,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,2,2,2,9,13,"0,0",2,"0,2524","0,2524","0,0000",60,237.737,60,237.737,"100,00%","100,00%","69,23%","0,00%","0,00%","0,1300","0,1300","0,1385","0,0000","0,0000","1,0000",40%,0,Not certified
ago 25,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7576,POSITION KEEPING & RISK MANAGEMENT,2,2,2,2,27,39,"1,0",2,"1,8827","1,8827","0,0000",34,18.059,34,18.059,"100,00%","100,00%","69,23%","50,00%","0,00%","0,1300","0,1300","0,1385","0,1350","0,0000","1,0000",53%,0,Not certified
ago 25,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7577,POSITION KEEPING & RISK MANAGEMENT (LEGACY),2,2,2,2,0,2,"1,0",1,"0,0000","0,0000","0,0000",0,109,0,109,"100,00%","100,00%","0,00%","100,00%","100,00%","0,1300","0,1300","0,0000","0,2700","0,2700","1,0000",80%,1,Level 2
ago 25,CIB,SW DELIVERY,GTB & IB&F,7581,GTB,4,4,4,4,4,4,"2,0",3,"0,0000","0,0000","0,0000",0,3.967,0,3.967,"100,00%","100,00%","100,00%","66,67%","100,00%","0,1300","0,1300","0,2000","0,1800","0,2700","1,0000",91%,1,Level 3
ago 25,CIB,SW DELIVERY,GTB & IB&F,7582,IB&F,9,8,7,7,7,8,"4,0",5,"0,1591","0,1591","0,0000",698,4.387.185,698,4.387.185,"88,89%","100,00%","87,50%","80,00%","50,00%","0,1156","0,1300","0,1750","0,2160","0,1350","1,0000",77%,1,Level 1
ago 25,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,448,REGULATORY & ONBOARDING,1,1,1,1,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,-,-,"0,1300","0,1300",-,-,-,"0,2600",100%,1,Level 3
ago 25,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,7583,TRANSACTION REPORTING & RECONCILIATIONS,5,5,3,3,19,20,"4,0",5,"0,0000","0,0000","0,0000",0,125.218,0,125.218,"100,00%","100,00%","95,00%","80,00%","100,00%","0,1300","0,1300","0,1900","0,2160","0,2700","1,0000",94%,1,Level 3
ago 25,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,7584,SUPERVISORY FUNCTIONS,6,6,3,3,15,15,"9,0",9,"0,0097","0,0097","0,0000",11,1.137.187,11,1.137.187,"100,00%","100,00%","100,00%","100,00%","50,00%","0,1300","0,1300","0,2000","0,2700","0,1350","1,0000",87%,1,Level 2
ago 25,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,7585,REPOSITORIES,8,8,8,8,5,6,"3,0",5,"0,0000","0,0000","0,0000",0,1.217.144,0,1.217.144,"100,00%","100,00%","83,33%","60,00%","100,00%","0,1300","0,1300","0,1667","0,1620","0,2700","1,0000",86%,1,Level 2
ago 25,CIB,SW DELIVERY,RISK,7569,MARKET & COUNTERPARTY RISK,10,10,9,10,28,31,"4,0",7,"0,1450","0,1448","0,0863",20,137.960,20,138.079,"100,00%","90,00%","90,32%","57,14%","25,00%","0,1300","0,1170","0,1806","0,1543","0,0675","1,0000",65%,0,Not certified
ago 25,CIB,SW DELIVERY,RISK,7570,RISK MEASUREMENT 2.0,1,1,0,1,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","0,00%",-,-,-,"0,1300","0,0000",-,-,-,"0,2600",50%,0,Not certified
ago 25,CIB,SW DELIVERY,RISK,7571,MARKET DATA & RISK SOLUTIONS,12,10,9,10,35,35,"4,0",8,"0,0042","0,0042","0,0000",8,1.921.738,8,1.921.738,"83,33%","90,00%","100,00%","50,00%","50,00%","0,1083","0,1170","0,2000","0,1350","0,1350","1,0000",70%,0,Not certified
ago 25,CIB,SW DELIVERY,RISK,7736,XVA,4,4,4,4,3,3,"1,0",3,"0,0346","0,0346","0,0000",10,289.030,10,289.030,"100,00%","100,00%","100,00%","33,33%","50,00%","0,1300","0,1300","0,2000","0,0900","0,1350","1,0000",69%,0,Not certified
ago 25,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATA TRANSFORMATION,6018,CLIENT SOLUTIONS - DATA,6,6,6,6,5,5,"2,5",4,"0,0000","0,0000","0,0000",0,196.323,0,196.322,"100,00%","100,00%","100,00%","62,50%","100,00%","0,1300","0,1300","0,2000","0,1688","0,2700","1,0000",90%,1,Level 2
ago 25,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4502,FINANZAS - DATA,3,3,3,3,6,6,"1,0",3,"0,0000","0,0000","0,0000",0,143.179,0,143.000,"100,00%","100,00%","100,00%","33,33%","100,00%","0,1300","0,1300","0,2000","0,0900","0,2700","1,0000",82%,1,Level 2
ago 25,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4503,RIESGOS - DATA,5,5,5,5,25,25,"4,0",5,"0,0000","0,0000","0,0000",0,116.493,0,116.484,"100,00%","100,00%","100,00%","80,00%","100,00%","0,1300","0,1300","0,2000","0,2160","0,2700","1,0000",95%,1,Level 3
ago 25,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4506,DATA MODELING & DEVELOPMENT,11,11,11,11,6,6,"8,0",11,"0,0000","0,0000","0,0000",0,73.959,0,73.959,"100,00%","100,00%","100,00%","72,73%","100,00%","0,1300","0,1300","0,2000","0,1964","0,2700","1,0000",93%,1,Level 3
ago 25,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4914,ENGINEERING - DATA,4,4,4,4,0,0,"3,0",4,"0,0000","0,0000","0,0000",0,551.347,0,551.288,"100,00%","100,00%",-,"75,00%","100,00%","0,1300","0,1300",-,"0,2025","0,2700","0,8000",92%,1,Level 3
ago 25,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,SALESFORCE,4495,SALESFORCE - DATA,3,3,3,3,2,2,"2,0",3,"0,0174","0,0174","-0,0089",55,3.152.565,55,3.152.283,"100,00%","100,00%","100,00%","66,67%","75,00%","0,1300","0,1300","0,2000","0,1800","0,2025","1,0000",84%,1,Level 2
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,293,T&C,11,11,9,9,0,0,"4,5",5,"0,0610","0,0610","0,0000",15,245.837,15,245.837,"100,00%","100,00%",-,"90,00%","50,00%","0,1300","0,1300",-,"0,2430","0,1350","0,8000",80%,1,Level 1
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,294,FINANZAS,16,16,16,16,10,10,"7,0",9,"0,0000","0,0000","0,0000",0,107.908,0,107.939,"100,00%","100,00%","100,00%","77,78%","100,00%","0,1300","0,1300","0,2000","0,2100","0,2700","1,0000",94%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,295,CUMPLIMIENTO & AUDITORÍA,13,13,13,13,2,2,"3,0",5,"0,0000","0,0000","0,0000",0,3.234,0,3.234,"100,00%","100,00%","100,00%","60,00%","100,00%","0,1300","0,1300","0,2000","0,1620","0,2700","1,0000",89%,1,Level 2
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,5127,RIESGOS PARTICULARES,6,6,6,6,1,1,"6,0",6,"0,0000","0,0000","0,0000",0,713.469,0,713.469,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,5130,RIESGOS COBRANZA,2,1,2,2,8,8,"1,0",1,"0,0000","0,0000","0,0000",0,5.988,0,5.988,"50,00%","100,00%","100,00%","100,00%","100,00%","0,0650","0,1300","0,2000","0,2700","0,2700","1,0000",94%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,5131,"RIESGOS REPORTING, NORMATIVOS",6,6,6,6,5,5,"3,0",3,"0,0000","0,0000","0,0000",0,52.365,0,52.365,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,6209,RIESGOS PYMES Y MAYORISTAS,6,6,6,6,2,2,"4,0",4,"0,0000","0,0000","0,0000",0,66.190,0,66.190,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,175,PAYMENTS,9,9,9,9,27,28,"7,5",8,"0,0000","0,0000","0,0000",0,1.517.512,0,1.512.644,"100,00%","100,00%","96,43%","93,75%","100,00%","0,1300","0,1300","0,1929","0,2531","0,2700","1,0000",98%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,456,BACKOFFICE,5,5,5,5,0,0,"0,0",1,"0,0000","0,0000","0,0000",0,813,0,813,"100,00%","100,00%",-,"0,00%","100,00%","0,1300","0,1300",-,"0,0000","0,2700","0,8000",66%,0,Not certified
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,457,FIDUCIARIA,6,6,6,6,3,3,"4,5",5,"0,0161","0,0161","0,0000",73,4.532.400,73,4.532.401,"100,00%","100,00%","100,00%","90,00%","25,00%","0,1300","0,1300","0,2000","0,2430","0,0675","1,0000",77%,1,Level 1
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,458,GLOBAL MARKET & COMEX,16,16,16,16,3,4,"7,0",11,"0,0000","0,0000","0,0000",0,641.764,0,638.703,"100,00%","100,00%","75,00%","63,64%","100,00%","0,1300","0,1300","0,1500","0,1718","0,2700","1,0000",85%,1,Level 2
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,459,VALORES,4,4,3,3,0,0,"0,0",1,"0,0000","0,0000","0,0000",0,38.988,0,38.862,"100,00%","100,00%",-,"0,00%","100,00%","0,1300","0,1300",-,"0,0000","0,2700","0,8000",66%,0,Not certified
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CORE,55,LOANS,10,10,9,10,11,11,"7,0",8,"0,0013","0,0013","-0,0057",4,3.051.316,4,3.051.141,"100,00%","90,00%","100,00%","87,50%","100,00%","0,1300","0,1170","0,2000","0,2363","0,2700","1,0000",95%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CORE,169,ACCOUNTS,7,7,7,7,10,10,"3,5",4,"0,0000","0,0000","0,0000",0,572.707,0,572.493,"100,00%","100,00%","100,00%","87,50%","100,00%","0,1300","0,1300","0,2000","0,2363","0,2700","1,0000",97%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CORE,172,PERSONAS Y ARQ. HOST,4,4,4,4,2,2,"2,5",3,"0,0000","0,0000","0,0000",0,235.582,0,235.456,"100,00%","100,00%","100,00%","83,33%","100,00%","0,1300","0,1300","0,2000","0,2250","0,2700","1,0000",96%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CORE,173,VENTAS ASISTIDAS CAP,2,2,2,2,1,1,"1,0",2,"0,1375","0,1375","0,0000",90,654.338,90,654.338,"100,00%","100,00%","100,00%","50,00%","50,00%","0,1300","0,1300","0,2000","0,1350","0,1350","1,0000",73%,1,Level 1
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CORE,174,PROCESS AUTOMATION,18,17,17,17,1,1,"8,5",11,"0,0861","0,0861","-0,0362",307,3.567.229,307,3.565.939,"94,44%","100,00%","100,00%","77,27%","75,00%","0,1228","0,1300","0,2000","0,2086","0,2025","1,0000",86%,1,Level 2
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTIÓN REMOTA RETAIL,1,1,1,1,28,28,"0,0",1,"0,0000","0,0000","0,0000",0,160.716,0,158.619,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
ago 25,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTIÓN REMOTA PYMES,0,0,0,0,2,2,"1,0",1,"0,0000","0,0000","0,0000",0,100.861,0,87.763,-,-,"100,00%","100,00%","100,00%",-,-,"0,2000","0,2700","0,2700","0,7400",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,DATA TRANSFORMATION,111,CLIENT SOLUTIONS,1,1,1,1,0,0,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,"100,00%",-,"0,1300","0,1300",-,"0,2700",-,"0,5300",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,DevOps,6110,TESTING TOOLS,0,0,0,0,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,-,-,-,-,-,-,-,-,-,-,"0,0000",No tiene el mínimo para calcular indicadores,-,-
ago 25,COLOMBIA,SYSTEMS ENGINEERING,DevOps,6136,DEVOPS - CI/CD,0,0,0,0,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,-,-,-,-,-,-,-,-,-,-,"0,0000",No tiene el mínimo para calcular indicadores,-,-
ago 25,COLOMBIA,SYSTEMS ENGINEERING,DevOps,7207,Z COLOMBIA,1,1,1,1,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,-,-,"0,1300","0,1300",-,-,-,"0,2600",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,395,ENTERPRISE WEB CHANNEL,6,6,6,6,3,4,"3,5",5,"0,0513","0,0514","-0,1300",281,5.478.065,281,5.470.946,"100,00%","100,00%","75,00%","70,00%","75,00%","0,1300","0,1300","0,1500","0,1890","0,2025","1,0000",80%,1,Level 2
ago 25,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,396,TRANSACCIONALIDAD,6,6,6,6,4,4,"5,0",5,"0,0081","0,0081","-0,0104",9,1.110.831,9,1.110.715,"100,00%","100,00%","100,00%","100,00%","75,00%","0,1300","0,1300","0,2000","0,2700","0,2025","1,0000",93%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,5209,ENTERPRISE MOBILE (GEMA),2,2,2,2,4,5,"1,0",1,"0,0000","0,0000","0,0000",0,70.145,0,70.145,"100,00%","100,00%","80,00%","100,00%","100,00%","0,1300","0,1300","0,1600","0,2700","0,2700","1,0000",96%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,6667,SOLUCIONES FINANCIERAS,3,3,3,3,3,3,"2,0",2,"0,0000","0,0000","0,0000",0,28.689,0,28.689,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,85,OPEN MARKET,8,6,6,8,11,11,"2,0",3,"0,0000","0,0000","0,0000",0,183.970,0,183.965,"75,00%","75,00%","100,00%","66,67%","100,00%","0,0975","0,0975","0,2000","0,1800","0,2700","1,0000",85%,1,Level 2
ago 25,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,340,NET,3,3,3,3,0,0,"2,0",3,"0,0000","0,0000","0,0000",0,2.307.250,0,2.306.582,"100,00%","100,00%",-,"66,67%","100,00%","0,1300","0,1300",-,"0,1800","0,2700","0,8000",89%,1,Level 2
ago 25,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,341,OFICINA,10,10,10,10,4,4,"7,0",9,"0,0000","0,0000","0,0000",0,967.570,0,967.568,"100,00%","100,00%","100,00%","77,78%","100,00%","0,1300","0,1300","0,2000","0,2100","0,2700","1,0000",94%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,343,MÓVIL RETAIL,1,1,1,1,20,21,"0,0",1,"0,0000","0,0000","0,0000",0,88.224,0,88.189,"100,00%","100,00%","95,24%","0,00%","100,00%","0,1300","0,1300","0,1905","0,0000","0,2700","1,0000",72%,1,Level 1
ago 25,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,1,1,"0,5",2,"0,0000","0,0000","0,0000",0,128.021,0,128.021,"100,00%","100,00%","100,00%","25,00%","100,00%","0,1300","0,1300","0,2000","0,0675","0,2700","1,0000",80%,1,Level 1
ago 25,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,2,2,0,0,"1,0",1,"0,0000","0,0000","0,0000",0,12.225,0,12.225,"100,00%","100,00%",-,"100,00%","100,00%","0,1300","0,1300",-,"0,2700","0,2700","0,8000",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,5088,ANTIFRAUDE,6,6,6,6,1,1,"5,0",6,"0,0000","0,0340","-100,0000",0,85.012,30,882.243,"100,00%","100,00%","100,00%","83,33%","100,00%","0,1300","0,1300","0,2000","0,2250","0,2700","1,0000",96%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,SALESFORCE,6371,SALESFORCE,6,6,6,6,0,0,"2,0",2,"0,0000","0,0000","0,0000",0,37.693,0,37.693,"100,00%","100,00%",-,"100,00%","100,00%","0,1300","0,1300",-,"0,2700","0,2700","0,8000",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADOS,3,3,3,3,0,0,"1,5",2,"0,0000","0,0000","0,0000",0,218.212,0,218.212,"100,00%","100,00%",-,"75,00%","100,00%","0,1300","0,1300",-,"0,2025","0,2700","0,8000",92%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,5,"1,0",5,"0,0000","0,0000","0,0000",0,23.793,0,23.501,"100,00%","100,00%","0,00%","20,00%","100,00%","0,1300","0,1300","0,0000","0,0540","0,2700","1,0000",58%,0,Not certified
ago 25,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6650,SEGUROS PROCESOS,6,6,6,6,0,0,"3,0",4,"0,0000","0,0000","0,0000",0,15.219,0,13.285,"100,00%","100,00%",-,"75,00%","100,00%","0,1300","0,1300",-,"0,2025","0,2700","0,8000",92%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6651,SEGUROS FINANCIERO,4,4,4,4,0,0,"0,0",0,"0,0000","0,0000","0,0000",0,5.896,0,5.896,"100,00%","100,00%",-,-,"100,00%","0,1300","0,1300",-,-,"0,2700","0,5300",100%,1,Level 3
ago 25,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6652,BUSINESS CORE,3,3,3,3,0,0,"2,5",4,"0,2181","0,2182","-0,0354",413,1.893.717,413,1.893.046,"100,00%","100,00%",-,"62,50%","0,00%","0,1300","0,1300",-,"0,1688","0,0000","0,8000",54%,0,Not certified
ago 25,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,134,INFRA MULTICANAL EMPRESAS,0,0,5,5,1,1,"3,0",6,"0,0713","0,0713","0,0000",231,3.239.386,231,3.239.386,-,"100,00%","100,00%","50,00%","50,00%",-,"0,1300","0,2000","0,1350","0,1350","0,8700",69%,0,Not certified
ago 25,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,260,DIGITAL SIGNING,1,1,1,1,0,0,"1,0",1,"0,0000","0,0000","0,0000",0,74.112,0,74.112,"100,00%","100,00%",-,"100,00%","100,00%","0,1300","0,1300",-,"0,2700","0,2700","0,8000",100%,1,Level 3
ago 25,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,261,ALERTAS FX,1,1,1,1,0,0,"0,0",0,"0,0000","0,0000","0,0000",0,12.758,0,12.758,"100,00%","100,00%",-,-,"100,00%","0,1300","0,1300",-,-,"0,2700","0,5300",100%,1,Level 3
ago 25,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,4958,FACTORÍA ENTERPRISE CLIENTS AMERICA,1,0,1,1,0,0,"0,5",1,"0,0000","0,0000","0,0000",0,28.895,0,28.895,"0,00%","100,00%",-,"50,00%","100,00%","0,0000","0,1300",-,"0,1350","0,2700","0,8000",67%,0,Not certified
